#nWings;aws;awa;alpha0;alpha1;alpha2;alpha3;center0;center1;center2;center3;backgroundMesh;profileMesh0;profileMesh1;profileMesh2;profileMesh3;targetMesh;targetCase;Account;cores;walltime;DirName;jobNameID;Cx0Mean;Cx0Var;Cy0Mean;Cy0Var;Cm0Mean;Cm0Var; Cx1Mean;Cx1Var;Cy1Mean;Cy1Var;Cm1Mean;Cm1Var; Cx2Mean;Cx2Var;Cy2Mean;Cy2Var;Cm2Mean;Cm2Var; Cx3Mean;Cx3Var;Cy3Mean;Cy3Var;Cm3Mean;Cm3Var;;;;Total ;1284
4;7.7;51.3;3;-10;-8;-20;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run0to250/ID40;Case3_Run0to250_ID40;2.026033;0.001447;1.230124;0.000446;-0.36619;0.000187;1.421584;0.009059;1.149922;0.007813;-0.245263;0.001845;2.42915;0.001523;2.229524;0.00093;-0.527781;0.000273;1.759073;0.015105;2.083441;0.01353;-0.379815;0.002731;NOTCONVERGED;;;;
4;7.7;51.3;5;-10;-8;-20;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run0to250/ID41;Case3_Run0to250_ID41;1.80268;0.000216;1.115876;0.000248;-0.350802;0.000119;1.511386;0.000301;1.33573;0.000666;-0.298792;0.000295;2.341677;0.000199;2.1468;0.000332;-0.507766;0.000124;0.860567;0.006075;1.363117;0.018179;-0.33807;0.007651;NOTCONVERGED;;;;
4;7.7;51.3;-5;-8;-8;-20;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run0to250/ID42;Case3_Run0to250_ID42;0.726011;0.000756;0.77422;0.000949;-0.265469;0.000426;1.54085;0.000271;1.332668;0.001437;-0.310352;0.000688;2.716426;0.001617;2.330901;0.001854;-0.525657;0.000851;0.771962;0.010388;1.328396;0.022142;-0.363065;0.007634;NOTCONVERGED;;;;
4;7.7;51.3;-3;-8;-8;-20;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run0to250/ID43;Case3_Run0to250_ID43;0.793201;0.000576;0.758685;0.000691;-0.25557;0.000304;1.532171;0.000256;1.326799;0.001391;-0.309355;0.000666;2.621069;0.000917;2.270206;0.001136;-0.518706;0.000455;0.775467;0.010214;1.331035;0.022462;-0.362108;0.008012;NOTCONVERGED;;;;
4;7.7;51.3;-1;-8;-8;-20;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run0to250/ID44;Case3_Run0to250_ID44;2.201517;0.001151;1.358406;0.000407;-0.363704;0.000219;1.446669;0.00119;1.150024;0.001921;-0.257623;0.000594;2.420694;0.001734;2.244785;0.001353;-0.531748;0.000413;1.796058;0.007666;2.127983;0.006761;-0.389002;0.001368;NOTCONVERGED;;;;
4;7.7;51.3;1;-8;-8;-20;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run0to250/ID45;Case3_Run0to250_ID45;2.137567;0.001174;1.305231;0.000442;-0.368495;0.000199;1.448952;0.001201;1.148395;0.001525;-0.256821;0.000438;2.427816;0.001587;2.241865;0.00132;-0.531051;0.000421;1.805728;0.005844;2.13238;0.005214;-0.38942;0.001013;NOTCONVERGED;;;;
4;7.7;51.3;3;-8;-8;-20;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run0to250/ID46;Case3_Run0to250_ID46;2.0205;0.003446;1.22948;0.00115;-0.365994;0.000442;1.465474;0.001274;1.167494;0.003763;-0.262089;0.001173;2.422356;0.003025;2.225345;0.002301;-0.526772;0.000547;1.73059;0.020275;2.06253;0.018832;-0.376289;0.003556;NOTCONVERGED;;;;
4;7.7;51.3;5;-8;-8;-20;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run0to250/ID47;Case3_Run0to250_ID47;1.903348;0.002603;1.150239;0.000676;-0.362282;0.000193;1.474075;0.001524;1.16974;0.003373;-0.262399;0.001007;2.435135;0.002925;2.220902;0.00217;-0.52564;0.000511;1.734642;0.017064;2.059215;0.015719;-0.374973;0.002875;NOTCONVERGED;;;;
4;7.7;51.3;-5;-6;-8;-20;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run0to250/ID48;Case3_Run0to250_ID48;0.721964;0.000637;0.769811;0.000948;-0.263511;0.000422;1.451588;0.000348;1.250754;0.00145;-0.305928;0.00072;2.701642;0.000991;2.319592;0.001048;-0.523489;0.000373;0.766493;0.010578;1.324171;0.022365;-0.364462;0.007677;NOTCONVERGED;;;;
4;7.7;51.3;-3;-6;-8;-20;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run0to250/ID49;Case3_Run0to250_ID49;0.789838;0.00069;0.755239;0.001097;-0.253907;0.00062;1.443751;0.000285;1.244976;0.001358;-0.304841;0.000667;2.606319;0.000871;2.259033;0.001121;-0.516448;0.000432;0.772208;0.010588;1.329197;0.022713;-0.364233;0.007956;NOTCONVERGED;;;;
4;7.7;51.3;-1;-6;-8;-20;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run0to250/ID50;Case3_Run0to250_ID50;2.190242;0.001538;1.355168;0.000334;-0.362639;0.00013;1.403551;0.000189;1.109145;0.001484;-0.261241;0.000562;2.408794;0.002677;2.235725;0.00191;-0.529638;0.000491;1.773111;0.010959;2.099628;0.00934;-0.383688;0.001671;NOTCONVERGED;;;;
4;7.7;51.3;1;-6;-8;-20;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run0to250/ID51;Case3_Run0to250_ID51;2.114836;0.002929;1.298798;0.000782;-0.366538;0.000244;1.408415;0.000525;1.117007;0.002007;-0.263659;0.000704;2.405597;0.003257;2.224852;0.002476;-0.526994;0.000613;1.726629;0.017894;2.054484;0.017131;-0.375092;0.003222;NOTCONVERGED;;;;
4;7.7;51.3;3;-6;-8;-20;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run0to250/ID52;Case3_Run0to250_ID52;1.986077;0.004317;1.218768;0.001301;-0.362558;0.000426;1.411381;0.002046;1.13782;0.002723;-0.270806;0.001028;2.390018;0.004086;2.20049;0.003135;-0.520883;0.000741;1.570796;0.03088;1.907803;0.028227;-0.350237;0.004138;NOTCONVERGED;;;;
4;7.7;51.3;5;-6;-8;-20;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run0to250/ID53;Case3_Run0to250_ID53;1.86772;0.004212;1.138648;0.001391;-0.358444;0.000448;1.422603;0.0017;1.142502;0.002971;-0.271689;0.001158;2.402447;0.003708;2.195522;0.002925;-0.519507;0.000691;1.571806;0.030504;1.9037;0.028124;-0.349274;0.004261;NOTCONVERGED;;;;
4;7.7;51.3;-5;-4;-8;-20;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run0to250/ID54;Case3_Run0to250_ID54;0.719609;0.000623;0.765639;0.000921;-0.26151;0.000456;1.350156;0.000273;1.160388;0.001333;-0.298987;0.000665;2.683415;0.00064;2.305738;0.00103;-0.520905;0.000423;0.759079;0.010819;1.319321;0.022161;-0.36644;0.007356;NOTCONVERGED;;;;
4;7.7;51.3;-3;-4;-8;-20;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run0to250/ID55;Case3_Run0to250_ID55;0.788785;0.000834;0.752409;0.001089;-0.252066;0.000528;1.3433;0.000323;1.155079;0.001286;-0.297951;0.000646;2.587728;0.000973;2.244648;0.001369;-0.513372;0.000546;0.767159;0.010749;1.325981;0.022013;-0.366359;0.007329;NOTCONVERGED;;;;
4;7.7;51.3;-1;-4;-8;-20;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run0to250/ID56;Case3_Run0to250_ID56;2.069521;0.000469;1.320273;0.000426;-0.351929;0.000201;1.22813;0.000539;1.084271;0.000777;-0.282422;0.000359;2.278634;0.00029;2.132265;0.000383;-0.50493;0.000149;0.839487;0.007236;1.344222;0.019501;-0.341447;0.00801;NOTCONVERGED;;;;
4;7.7;51.3;1;-4;-8;-20;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run0to250/ID57;Case3_Run0to250_ID57;2.073065;0.003698;1.285732;0.001144;-0.362213;0.000392;1.318878;0.002656;1.065885;0.00151;-0.267331;0.000756;2.365916;0.003742;2.193356;0.003013;-0.519282;0.000794;1.536065;0.02733;1.866644;0.025145;-0.344231;0.003485;NOTCONVERGED;;;;
4;7.7;51.3;3;-4;-8;-20;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run0to250/ID58;Case3_Run0to250_ID58;1.935375;0.000156;1.200479;0.000187;-0.356394;9.40E-05;1.303188;0.000174;1.083858;0.000329;-0.275283;0.00018;2.347604;0.000461;2.165533;0.000627;-0.51257;0.000292;1.260367;0.002365;1.613707;0.00273;-0.318185;0.000634;NOTCONVERGED;;;;
4;7.7;51.3;5;-4;-8;-20;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run0to250/ID59;Case3_Run0to250_ID59;1.816724;0.000252;1.119761;0.000331;-0.352051;0.000199;1.312803;0.000118;1.088552;0.000223;-0.27623;0.000123;2.35855;0.000417;2.159323;0.00031;-0.510805;0.000132;1.255078;0.003842;1.611741;0.007179;-0.32104;0.002171;NOTCONVERGED;;;;
4;7.7;51.3;-5;-2;-8;-20;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run0to250/ID60;Case3_Run0to250_ID60;0.715109;0.00053;0.760538;0.000653;-0.259168;0.000282;1.240817;0.000378;1.065204;0.001271;-0.29068;0.00064;2.665009;0.000858;2.291367;0.001124;-0.518032;0.000445;0.745719;0.011475;1.313448;0.022133;-0.369864;0.006905;NOTCONVERGED;;;;
4;7.7;51.3;-3;-2;-8;-20;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run0to250/ID61;Case3_Run0to250_ID61;0.786744;0.000971;0.748917;0.000998;-0.250074;0.000502;1.234498;0.000373;1.060034;0.001247;-0.289495;0.000626;2.569047;0.000638;2.230408;0.001174;-0.510548;0.000517;0.757092;0.011273;1.32006;0.022691;-0.368789;0.007385;NOTCONVERGED;;;;
4;7.7;51.3;-1;-2;-8;-20;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run0to250/ID62;Case3_Run0to250_ID62;2.048617;0.000661;1.312324;0.000507;-0.349491;0.000266;1.119308;0.000581;0.990878;0.000886;-0.274198;0.000419;2.262049;0.000497;2.117429;0.000569;-0.501291;0.000208;0.799574;0.008127;1.324914;0.020891;-0.348856;0.008305;NOTCONVERGED;;;;
4;7.7;51.3;1;-2;-8;-20;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run0to250/ID63;Case3_Run0to250_ID63;2.025569;0.000597;1.269276;0.000459;-0.356952;0.000277;1.196076;0.000413;0.99641;0.000336;-0.267915;0.000138;2.324415;0.000419;2.159172;0.000368;-0.511273;0.000157;1.246991;0.004789;1.601699;0.007629;-0.320275;0.002211;NOTCONVERGED;;;;
4;7.7;51.3;3;-2;-8;-20;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run0to250/ID64;Case3_Run0to250_ID64;1.921064;8.60E-05;1.194862;0.000197;-0.354671;9.50E-05;1.20789;0.000114;1.000812;0.000233;-0.268549;0.00013;2.33657;0.00028;2.155466;0.00028;-0.510056;0.000128;1.26083;0.004363;1.612357;0.008618;-0.322224;0.002708;NOTCONVERGED;;;;
4;7.7;51.3;5;-2;-8;-20;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run0to250/ID65;Case3_Run0to250_ID65;1.805256;0.000194;1.114829;0.000266;-0.350391;0.000151;1.221542;0.000136;1.005981;0.000325;-0.269372;0.000172;2.352038;0.00017;2.152866;0.000312;-0.509299;0.000167;1.276644;0.005151;1.62372;0.010647;-0.323769;0.003353;NOTCONVERGED;;;;
4;7.7;51.3;-5;0;-8;-20;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run0to250/ID66;Case3_Run0to250_ID66;0.712737;0.000672;0.755566;0.001063;-0.256693;0.000557;1.124755;0.000472;0.964401;0.001217;-0.280176;0.000616;2.645816;0.001109;2.276648;0.00162;-0.515329;0.0007;0.738913;0.012197;1.311104;0.022836;-0.37293;0.006937;NOTCONVERGED;;;;
4;7.7;51.3;-3;0;-8;-20;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run0to250/ID67;Case3_Run0to250_ID67;0.78332;0.001045;0.744162;0.001021;-0.247628;0.000461;1.116909;0.000461;0.958745;0.001139;-0.27874;0.000577;2.549485;0.001174;2.215117;0.001387;-0.507378;0.000578;0.744607;0.01167;1.313803;0.022181;-0.37164;0.006837;NOTCONVERGED;;;;
4;7.7;51.3;-1;0;-8;-20;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run0to250/ID68;Case3_Run0to250_ID68;2.0298;0.000304;1.305261;0.000427;-0.347518;0.000192;1.006282;0.000539;0.891767;0.000962;-0.263615;0.000466;2.246261;0.000281;2.10356;0.000534;-0.497894;0.000217;0.778482;0.008842;1.314573;0.02156;-0.353735;0.008256;NOTCONVERGED;;;;
4;7.7;51.3;1;0;-8;-20;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run0to250/ID69;Case3_Run0to250_ID69;1.94341;0.000353;1.239243;0.000434;-0.347607;0.000201;1.01477;0.000651;0.89627;0.000963;-0.264542;0.00046;2.256213;0.000397;2.100819;0.000594;-0.497192;0.000219;0.778802;0.008802;1.314821;0.021078;-0.354232;0.007951;NOTCONVERGED;;;;
4;7.7;51.3;3;0;-8;-20;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run0to250/ID70;Case3_Run0to250_ID70;1.836726;0.000346;1.163302;0.00037;-0.34471;0.000165;1.023698;0.000517;0.901486;0.000982;-0.265775;0.000479;2.266248;0.000357;2.095632;0.000621;-0.495674;0.000253;0.772896;0.009324;1.31462;0.021964;-0.35677;0.008213;NOTCONVERGED;;;;
4;7.7;51.3;5;0;-8;-20;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run0to250/ID71;Case3_Run0to250_ID71;1.718596;0.000392;1.081621;0.000475;-0.339619;0.000212;1.034307;0.000517;0.907386;0.001016;-0.266983;0.000498;2.278464;0.000378;2.090454;0.000611;-0.494125;0.000236;0.770838;0.009633;1.315307;0.022047;-0.358523;0.00809;NOTCONVERGED;;;;
4;7.7;51.3;-5;-10;-6;-20;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run0to250/ID72;Case3_Run0to250_ID72;0.763223;0.000951;0.803946;0.001097;-0.273334;0.000581;1.616319;0.000776;1.406011;0.001515;-0.312453;0.000713;2.526147;0.001488;2.168892;0.001211;-0.519988;0.000405;0.77497;0.010286;1.333434;0.022462;-0.36324;0.007949;NOTCONVERGED;;;;
4;7.7;51.3;-3;-10;-6;-20;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run0to250/ID73;Case3_Run0to250_ID73;0.8474;0.000912;0.79606;0.000888;-0.264325;0.000414;1.607067;0.000515;1.399911;0.00145;-0.311584;0.000687;2.43753;0.001581;2.113186;0.001351;-0.512426;0.000486;0.777627;0.010009;1.335854;0.022386;-0.362485;0.008046;NOTCONVERGED;;;;
4;7.7;51.3;-1;-10;-6;-20;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run0to250/ID74;Case3_Run0to250_ID74;2.125402;0.000492;1.363217;0.000492;-0.365826;0.000282;1.496446;0.000307;1.330331;0.000584;-0.297859;0.000252;2.165176;0.000355;2.017903;0.000332;-0.505533;0.00016;0.879101;0.004983;1.371078;0.015151;-0.333098;0.006352;NOTCONVERGED;;;;
4;7.7;51.3;1;-10;-6;-20;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run0to250/ID75;Case3_Run0to250_ID75;2.134346;0.002203;1.325257;0.000642;-0.375908;0.000245;1.436928;0.009617;1.163719;0.00855;-0.248351;0.002119;2.268461;0.001997;2.088594;0.001183;-0.522847;0.000228;1.743328;0.016863;2.069527;0.015142;-0.376814;0.002814;NOTCONVERGED;;;;
4;7.7;51.3;3;-10;-6;-20;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run0to250/ID76;Case3_Run0to250_ID76;1.921177;0.000294;1.214235;0.000376;-0.36223;0.000211;1.513245;0.000322;1.339098;0.00068;-0.299623;0.0003;2.187595;0.00028;2.012571;0.000364;-0.503334;0.000174;0.860207;0.006053;1.363366;0.017926;-0.338392;0.007514;NOTCONVERGED;;;;
4;7.7;51.3;5;-10;-6;-20;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run0to250/ID77;Case3_Run0to250_ID77;1.79648;0.000202;1.128677;0.000327;-0.356558;0.000188;1.523149;0.000393;1.34471;0.000767;-0.300789;0.000346;2.200935;0.000372;2.008944;0.000399;-0.501915;0.000166;0.847931;0.006434;1.358513;0.018723;-0.341535;0.007763;NOTCONVERGED;;;;
4;7.7;51.3;-5;-8;-6;-20;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run0to250/ID78;Case3_Run0to250_ID78;0.761342;0.000465;0.800752;0.000743;-0.271774;0.000369;1.55057;0.000229;1.338946;0.001476;-0.311658;0.000714;2.51862;0.000582;2.162586;0.000913;-0.518789;0.000378;0.773924;0.010507;1.332612;0.022376;-0.364844;0.007697;NOTCONVERGED;;;;
4;7.7;51.3;-3;-8;-6;-20;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run0to250/ID79;Case3_Run0to250_ID79;0.845886;0.000924;0.793159;0.000963;-0.262668;0.000418;1.539218;0.000299;1.331572;0.00142;-0.310433;0.000681;2.428554;0.000721;2.105891;0.00084;-0.510898;0.000346;0.777048;0.01021;1.335007;0.022321;-0.363878;0.007894;NOTCONVERGED;;;;
4;7.7;51.3;-1;-8;-6;-20;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run0to250/ID80;Case3_Run0to250_ID80;2.218464;0.002085;1.389282;0.000812;-0.374172;0.000346;1.459539;0.001102;1.161355;0.002568;-0.260307;0.000767;2.263324;0.002022;2.094103;0.001647;-0.524478;0.000456;1.77456;0.013256;2.104077;0.012272;-0.383818;0.002344;NOTCONVERGED;;;;
4;7.7;51.3;1;-8;-6;-20;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run0to250/ID81;Case3_Run0to250_ID81;2.129597;0.002612;1.324695;0.000636;-0.375676;0.000191;1.469855;0.001064;1.17364;0.003517;-0.263772;0.001095;2.262258;0.003195;2.084632;0.002544;-0.521822;0.000705;1.72078;0.020509;2.051693;0.019061;-0.373859;0.003531;NOTCONVERGED;;;;
